,QQQ_Alpha_2,DBC_Alpha_15,DBC_Alpha_16,USO_Alpha_15,GLD_Alpha_4,DBC_Alpha_17,DBC_Alpha_13,USO_Alpha_17,DBC_Alpha_14,QQQ_Alpha_5,USO_Alpha_16,SPY_Alpha_6,EEM_Alpha_7,QQQ_Alpha_4,GLD_Alpha_3,TLT_Alpha_7,TLT_Alpha_4,GLD_Alpha_15,GLD_Alpha_16,DBC_Alpha_1,USO_Alpha_12,USO_Alpha_14,TLT_Alpha_6,GLD_Alpha_5,IWM_Alpha_7,TLT_Alpha_8,USO_Alpha_2,SPY_Alpha_2,SPY_Alpha_4,QQQ_Alpha_6,GLD_Alpha_14,DBC_Alpha_12,VNQ_Alpha_10,VNQ_Alpha_9,TLT_Alpha_3,QQQ_Alpha_7,VNQ_Alpha_11,GLD_Alpha_17,USO_Alpha_13,TLT_Alpha_2,EEM_Alpha_8,SPY_Alpha_3,GLD_Alpha_13,DBC_Alpha_4,EEM_Alpha_6,EEM_Alpha_9,SPY_Alpha_5,DBC_Alpha_3,EFA_Alpha_9,TLT_Alpha_9,TLT_Alpha_11,EFA_Alpha_6,QQQ_Alpha_3,DBC_Alpha_5,GLD_Alpha_0,USO_Alpha_5,IWM_Alpha_8,TLT_Alpha_17,QQQ_Alpha_17,IWM_Alpha_6,SPY_Alpha_1,IWM_Alpha_16,IWM_Alpha_15,GLD_Alpha_12,IWM_Alpha_9,GLD_Alpha_8,TLT_Alpha_5,VNQ_Alpha_12,GLD_Alpha_1,DBC_Alpha_2,VNQ_Alpha_13,VNQ_Alpha_7,DBC_Alpha_0,SPY_Alpha_16,EEM_Alpha_11,VNQ_Alpha_14,EFA_Alpha_8,EFA_Alpha_0,EFA_Alpha_10,SPY_Alpha_8,IWM_Alpha_10,IWM_Alpha_13,SPY_Alpha_15,IWM_Alpha_14,QQQ_Alpha_14,USO_Alpha_0,VNQ_Alpha_17,SPY_Alpha_14,IWM_Alpha_17,SPY_Alpha_9,SPY_Alpha_17,EEM_Alpha_17,SPY_Alpha_7,QQQ_Alpha_16,EEM_Alpha_5,IWM_Alpha_1,GLD_Alpha_6,USO_Alpha_3,EFA_Alpha_11,USO_Alpha_1
SPY_Alpha_17,0.3089595615783439,0.09253102641319483,0.1023928175011104,0.051893358978524914,-0.030644601111856976,0.033882267603001746,0.06548862457616748,0.058970711023449106,0.07347302871927783,0.2529358414024824,0.059153720952185365,-0.34707928837259433,-0.20922707307643143,0.31890375246525743,-0.021959037548619678,-0.04393224246227128,0.060799360838737826,0.00998261106940008,-0.005522678657208801,0.05127339026147364,0.027256171546391445,0.038415651922198826,-0.04269162260568068,-0.027843446316072676,-0.24985830040408138,-0.07933726186698191,0.05601530659609444,0.34820837195783144,0.3526894419044913,-0.3067322671940579,0.004283411007898066,0.05247962591511634,-0.24308277322440258,-0.23293817365423528,0.06569117565225517,-0.31205692872090546,-0.2459927459240224,-0.002559451398944984,0.0363738834621296,0.08197760513278486,-0.20360238483847656,0.34896867436401163,-0.020165045945852816,0.049437527120457576,-0.216420668657427,-0.20608745629785652,0.3583791132476408,0.04987279597395219,-0.2645337398835962,-0.07359284287148062,-0.06347688156961774,-0.24679349494118596,0.31701162835413316,0.008574126892368559,-0.021397301327104552,0.03391016966531214,-0.2563713355463701,0.030944881244747143,0.5615660025036376,-0.24049177487931112,0.3474940299476481,0.5386202973212119,0.4910539179236602,-0.05376745017138105,-0.26017391119245664,-0.04088604598428427,0.06954971928661714,0.30730046360660845,0.04664352228362515,0.05580362443666417,0.3491453332466604,-0.23444537927827033,0.05409716375463345,0.8607208161292651,-0.23276277225436143,0.40193832593493894,-0.25444505533722994,0.2525811415919839,-0.2666021547835367,-0.3479207310590268,-0.2616865480630566,0.35734466787591423,0.781664609439601,0.4190711240348058,0.48049566633821017,0.057282584295824834,0.5188534284205474,0.6802782384264859,0.6066547801599941,-0.34884518227598904,1.0,0.4802284309947352,-0.34732477381612414,0.6258171456047559,0.2313980759991924,0.24233152007480574,0.032322955246814264,0.05075172288356581,-0.2771380619879149,0.059112559935591134
EEM_Alpha_17,0.24738203963310332,0.13438261611013583,0.14484998219630113,0.09465551760727745,0.03381254800213473,0.10833357037302098,0.10670073229978665,0.08547506869858067,0.12461023404640827,0.03783705237063465,0.09020437416549149,-0.3055108006740852,-0.3193613317514411,0.20670422434109434,0.015623710627063702,-0.09295408991983319,0.10408518770001149,0.11009852479320215,0.10910611893507886,0.06616173056364989,0.07033897629196392,0.09271656521150565,-0.09424446795778849,0.03612967352209986,-0.2307204826506244,-0.11572311015127407,0.07550595405161996,0.2845909925544817,0.27694140043599136,-0.2784771715098257,0.08098525825748949,0.0965670131880089,-0.23483975021116096,-0.207054310790702,0.10217102784753625,-0.26061110423252337,-0.2183470698761636,0.11765314311812254,0.08582332316963251,0.11574568516954527,-0.32017096829526737,0.27215384384233365,0.053254746051646866,0.07642865402408157,-0.3192885854227158,-0.3217444789952326,0.1861942303650579,0.10703026339172601,-0.2958389079079343,-0.10832940587304168,-0.10299058479356833,-0.28937710384437426,0.23909808797073673,0.011459554059116786,0.037774907397244276,0.05122534114819652,-0.23093245768636528,0.11324485851031126,0.2576180266688476,-0.23254126260382293,0.29037600217103654,0.4454332815542086,0.4278090344820642,0.02352556728751237,-0.24829483214423348,-0.07560716066253506,0.09776103999876853,0.2861713121903469,0.07267772654148572,0.09126974543392355,0.3270594600749468,-0.20997235950887022,0.08978963409284853,0.5688543113609886,-0.3317070240846624,0.35794417819909097,-0.2796388960671887,0.2753833646511524,-0.2852916995445025,-0.3151566157688259,-0.2473210650899907,0.3349451162093324,0.5489074538652925,0.392451274802949,0.3995065183534957,0.08969951509879319,0.36280575599891624,0.5024887798591766,0.38190061585473917,-0.2949027828108015,0.4802284309947352,1.0,-0.3032515368179864,0.3808643979334452,0.33198007609464003,0.22829366105277282,-0.031094124939876625,0.07787235669924158,-0.28747572568840235,0.06875451020430393
SPY_Alpha_7,-0.3779708154858649,-0.17069055285953252,-0.14925982097735477,-0.1266190638360593,0.05762512592564297,-0.1381562979058763,-0.12926134028405445,-0.12695894737178712,-0.14729953925507314,-0.009098930799238927,-0.12135625934417327,0.7015594863667319,0.5308973162701306,-0.07907428304929193,0.03501889583029689,0.11174802987465884,-0.06027013058401269,-0.039285195520003244,-0.041620880050706896,-0.15708013126999015,-0.10283164882789177,-0.11694269118153867,0.11831669737890953,0.052829508987583554,0.6627932827622044,0.1276723229660887,-0.12262009942065218,-0.4663317059827142,-0.15934042356405478,0.5867390536595533,-0.04687318306782347,-0.12466422891376495,0.23040707816013065,0.2683986649554536,-0.0861092106331943,0.7454401599838926,0.181302774863831,-0.03907776404410234,-0.11399730991093221,-0.1262498230535678,0.4414485175066718,-0.3268323092962054,-0.04319446979429655,-0.06045971072834118,0.4358736153656787,0.3598547926806048,-0.10149356827175247,-0.10617140923535281,0.3915875272502914,0.10390029544353017,0.068812627892557,0.4999720157940977,-0.2468317570325636,-0.052067568866198566,-0.059107040973261034,-0.08801495394698566,0.5277771067156962,-0.1570182504334254,-0.2737575892707664,0.5475173789387595,-0.6380259345304524,-0.38269672781947633,-0.40952441444898807,-0.04944334040154699,0.37519813252879747,0.014954905969047078,-0.08311796898979473,-0.40669690432532696,-0.05145810731902409,-0.13249991368428207,-0.3939478849607866,0.48176984336146544,-0.15958101938336694,-0.40352204016519055,0.2056067919700089,-0.37466095943721966,0.530011074751283,-0.5530899772503625,0.2742854934472001,0.6610625543945324,0.28399703531997805,-0.5088125637244051,-0.4443252371235931,-0.4558223123765387,-0.46653432818920876,-0.1539315886952406,-0.2880949842801769,-0.5105411643042683,-0.3336366530100923,0.46797706664993666,-0.34732477381612414,-0.3032515368179864,1.0,-0.3382058581409932,-0.1482827874453069,-0.4989306146445859,0.03475370829150777,-0.12277609853641139,0.20560847705993932,-0.14357693339938823
QQQ_Alpha_16,0.37425011781439976,0.16014083919197794,0.13275266659787335,0.08446876640420632,0.011901543482312284,0.07834807350961304,0.11474814463808299,0.09087972239872291,0.13282357329203923,0.2574025446288672,0.08883191440878103,-0.32284427896411333,-0.19894448415210292,0.3780688596008531,0.015556479044683462,-0.004354623569440887,0.02021225327748517,0.024344228096710233,0.02048446185228885,0.06982514088948875,0.05708936752095722,0.06528071798063041,-0.006767917679884406,-0.003434640502037548,-0.22251795736658284,-0.05274804491717829,0.060070717339067416,0.34307850812552676,0.31322364219396853,-0.3730133720349266,0.01454825303895397,0.09688555388486854,-0.21084448796691824,-0.1822479901047362,0.03554664181184763,-0.37313644639526766,-0.175575015604852,0.01950047202453494,0.06905780964631743,0.052552732646685245,-0.20451206769203045,0.343777265589534,-0.005706010431772459,0.028188154630228945,-0.20096541977562193,-0.22867896920148195,0.2639710945003677,0.07343138064062232,-0.2555047231270457,-0.04121289072896129,-0.03302284062487984,-0.20789960529246174,0.37462392913725123,0.02083698100465501,0.0033160374028333764,0.037359018269300735,-0.2220016638352732,-0.002691668881029803,0.842330860706539,-0.1864074220017262,0.32752588429189183,0.4081184666149133,0.38198894733641814,-0.0032371471437872197,-0.2451008202235077,-0.02511693225097793,0.037339969394744696,0.2371990902809395,0.02671765575294743,0.08458167493650581,0.26533970363772524,-0.19829354015504816,0.06434811671434978,0.6682195949724773,-0.2250083662941967,0.26949472451313605,-0.2343947527721913,0.23411449870103018,-0.22698885027766735,-0.34627447089020674,-0.24350523978372432,0.2878036832589096,0.6238643772469755,0.32635552999974937,0.7303166195712338,0.07657663939440132,0.32657905010694654,0.5475551388616199,0.420094238830843,-0.3481379379965045,0.6258171456047559,0.3808643979334452,-0.3382058581409932,1.0,0.17655162766676372,0.19860376044466993,-0.0027930851852257473,0.056495922550562974,-0.21231249036014854,0.06895153015849766
EEM_Alpha_5,0.1997330962061012,0.09497700649019046,0.08300644992176211,0.042729900080150394,0.04179949464467209,0.07542874867600803,0.06184193510358293,0.028975847724776703,0.06772303522933841,0.18139121181136156,0.038068789366787315,-0.12322224826028493,-0.20657517167641934,0.298042108977718,0.06004575257469525,-0.037383118492284956,0.10377181486654025,0.0797482212791998,0.07089777479492049,0.030703933750792146,0.033476759589388345,0.043649984578879766,-0.015713874272697447,0.061360169092669226,-0.1131738440069889,-0.04618374130872882,0.07786293345920395,0.24971271837201886,0.4207676497709552,-0.11927420785363992,0.06694387857106923,0.05317390628107295,-0.29165872920230107,-0.22913032389397442,0.09212959596373799,-0.13225918042508572,-0.2887443119944302,0.07281939150973091,0.030744866034104392,0.06550783605893469,-0.2898468648797818,0.33425311096357424,0.06869530333581161,0.17868983190561738,-0.1696461847026525,-0.43304685939200194,0.41304104533953573,0.1771449801054224,-0.34794014034719084,-0.0922325411611276,-0.09963682715965509,-0.1068403962280935,0.29119130496035023,0.10242518118057717,0.04711794193817254,0.07102401073956459,-0.18458531796340316,0.0707009471230603,0.17311136179870912,-0.09098099905445317,0.1396091140387186,0.20391195875545923,0.1804680302671938,0.05806982429839833,-0.2682833790325472,-0.04179006846306579,0.12145889159743815,0.12245234195085465,0.06562722170504463,0.09397815870520146,0.1517245890216011,-0.15933928470414438,0.06793761215129387,0.2295280153658407,-0.7380681923905829,0.18078887309610203,-0.22322701015106586,0.1327820758187288,-0.48831317093330456,-0.23323793854501965,-0.36609792449286194,0.10356465299882867,0.20566088368251423,0.14258512321889388,0.14593570629616398,0.06396508055085448,0.19021738480790013,0.16853181130417438,0.20774358458716205,-0.3020378969874425,0.2313980759991924,0.33198007609464003,-0.1482827874453069,0.17655162766676372,1.0,0.11541825760569867,-0.05596617697985159,0.07088939502387705,-0.5649454975316192,0.03675350158117141
IWM_Alpha_1,0.3839554005200603,0.15154779857560927,0.13869972806106845,0.12448182237639069,-0.009216798303089083,0.12552145118187544,0.13484860416209432,0.12463986750734884,0.14750284705063574,-0.040255358237445374,0.12283649923955076,-0.3609913278510329,-0.37979793916988497,0.05073876104930085,0.006180311734216156,-0.09908634041360541,0.08338118063146396,0.03389057236393403,0.04699176192288641,0.16550645413952297,0.07531647397059742,0.12059677130465829,-0.07490320284891018,-0.005067961207407612,-0.6397337019693983,-0.11841266368062553,0.1697844440567042,0.4771959820402077,0.11215460327664142,-0.2850153218098947,0.02483145990462941,0.11514744159691635,-0.2178376414287432,-0.283622184494756,0.10991132861536042,-0.4078203421363306,-0.16813215652813113,0.047121559506049564,0.10794734177621083,0.15137706652177418,-0.4315836386822457,0.26911157874407526,0.0049124254082421725,0.05445608832357498,-0.2541504367792387,-0.3452326478595164,0.04485761515768369,0.10507215451940198,-0.36896126156350334,-0.13602432613999685,-0.08254165464351793,-0.2650063381440201,0.20854230170590965,0.004606582293339117,0.021026766097343334,0.07106604901329494,-0.7745670654675839,0.11817666013909676,0.1492982851955905,-0.41672232067792514,0.6763744508125876,0.38575653533694043,0.42834635701215257,0.011068552790499295,-0.5076770965057036,-0.027211927491630185,0.043770312412587525,0.28661728615212967,0.06805961459971628,0.14977723495854386,0.35180138884924,-0.4096069777848217,0.15655377398592946,0.2815497201286675,-0.1747363068098844,0.33836038549433944,-0.4900614237844763,0.3570958937926505,-0.27070099838750433,-0.5752796481721684,-0.3632825308247624,0.5946615840112603,0.32063001591631235,0.5087397383960102,0.3137693100359419,0.13478353020239484,0.20746817656903294,0.3873759755096709,0.32980404621345993,-0.4272061132721155,0.24233152007480574,0.22829366105277282,-0.4989306146445859,0.19860376044466993,0.11541825760569867,1.0,-0.019830378352424943,0.1401576674958294,-0.17380514160973726,0.17247598763558938
GLD_Alpha_6,-0.031441537777475284,-0.11114086194529217,-0.10348726952320274,-0.02868343525145856,-0.18271007374539386,-0.06523487492329055,-0.12650845819649337,-0.019653448807160443,-0.12133828037322214,-0.005300352693712149,-0.019239796372110863,0.059747002904083885,0.07327968248021449,-0.02841615925467509,-0.2043247267490751,0.07250004785428607,-0.0056071859071885125,-0.45470887016963235,-0.41368686890075795,-0.09400815660052626,-0.06072070679519414,-0.04601450576830559,0.05496991440050542,-0.14265483694828532,0.033085557587087776,0.042064569515198505,-0.021187289345973442,-0.02545749835944258,-0.04079243903308883,0.05846620114953962,-0.5442959076919964,-0.1251581415515183,0.021936356673090338,0.03431780261300367,0.0010816358339444058,0.02530148450739637,0.014668607514682614,-0.3824265373906919,-0.053273353088247835,-0.014854138864142526,0.06781998559630945,-0.03500921098991201,-0.6120904830053004,-0.05592756579677146,0.09312625991309148,0.09156713662278557,0.003955868888399189,-0.07066542591795824,0.0768643908255824,0.025720047106018197,0.018871555405622735,0.0859398592604633,-0.04015365855120105,-0.028693832013258314,-0.6631061098927981,-0.02838094230660667,0.02139016039666567,-0.05502296384300427,-0.018554479919697338,0.044924721412609614,0.010149283331910272,-0.032869022409640014,-0.02757198809512694,-0.7063603103926953,0.02418009439566301,0.4953030873301089,-0.014721311927130587,-0.027119635803317166,-0.4024789076980376,-0.06750066205947874,-0.024880273662576873,0.029354911229628525,-0.11520926853803747,0.0132223584516978,0.058813526650460676,-0.011839816244063443,0.060727433944728994,-0.0688590903627358,0.04008945446772293,0.02836946597909449,0.0525254091139127,-0.0291707430826311,0.013443710022493834,-0.02788596790911367,-0.0487989008940459,-0.04080294347288964,0.029355407309620385,-0.004232353816904265,-0.030240387258011703,0.03919222631342059,0.032322955246814264,-0.031094124939876625,0.03475370829150777,-0.0027930851852257473,-0.05596617697985159,-0.019830378352424943,1.0,-0.05384294641119055,0.037431722099288224,-0.030118389903360424
USO_Alpha_3,0.12134286153472522,0.35650268663543405,0.35424592727492066,0.4889667931319187,0.04558671062839007,0.33405742772144004,0.25315442221882484,0.4249648908566926,0.2899740506239948,-0.08838669607337832,0.4493085953408323,-0.11424257198120097,-0.098778921458579,0.016916593624439674,0.058644015694642684,-0.053258337992360266,0.07310441597105445,0.03578040241831052,0.045471807222285415,0.26822072961128984,0.2660356711949695,0.4148047205922032,-0.03073061613878377,0.06852079825504974,-0.12647334703475382,-0.08885839978147965,0.5485757129555108,0.1588145566137548,0.10338689020506313,-0.0687203531645358,0.041023967872561184,0.1985543525376374,-0.10174226127029672,-0.1285207079445896,0.11111628708672494,-0.10356941255760735,-0.10371307800898376,0.05008889038650575,0.36480696650471867,0.10466492934349694,-0.10999418463802753,0.1936606340953948,0.049884278926742305,0.47605317290012356,-0.08462544775777125,-0.16547749124079647,-0.010474572758291466,0.6262163166953288,-0.16676461560962613,-0.11559380239020837,-0.07959956293661982,-0.09340669199750191,0.15428537829145242,0.40644584138668605,0.03904297313770122,0.5891623736644748,-0.14887184622000957,0.11705752191557148,0.03773912855229949,-0.11347063616075277,0.1490702595143746,0.1364555207807752,0.14756358289339808,0.03526654066775253,-0.1617132374654423,-0.05891976131881937,0.06955448689104367,0.0811589143978821,0.06521185725273437,0.32629371085664494,0.09061225028790339,-0.12939757183784714,0.20706879354838204,0.10792295548950012,-0.14203852950439563,0.09649013904682675,-0.1421724428959869,0.10863857372747861,-0.16473027062903778,-0.13114171210246503,-0.16442936459749938,0.11889004905389262,0.12869530266234247,0.12621427317744222,0.07917716702003182,0.29718482646164013,0.03925008363395685,0.09962064086150378,0.07926055314914063,-0.1699250391888448,0.05075172288356581,0.07787235669924158,-0.12277609853641139,0.056495922550562974,0.07088939502387705,0.1401576674958294,-0.05384294641119055,1.0,-0.13839199295373167,0.42868925522389856
EFA_Alpha_11,-0.2694726568200703,-0.1298716430646277,-0.14984152554031743,-0.10729699794004789,-0.044608627960374896,-0.1371677513366995,-0.10239919881235136,-0.12553777249513068,-0.10974665405191338,-0.16898658994732624,-0.12618165521767613,0.18225671729554918,0.186052140217046,-0.3201216414541206,-0.06656102415222526,0.06585683269119723,-0.14913401872330695,-0.05889108311271491,-0.04842818601464498,-0.08182873138265243,-0.08847991972885917,-0.09991299260677813,0.040954663129885584,-0.039853526079850626,0.1743111387090751,0.08349128253509783,-0.11106196565530929,-0.3401772836929438,-0.5375984927695091,0.16438791793668966,-0.037641887968733766,-0.08938734584617668,0.3749146186852969,0.3040177261213941,-0.15896902586461095,0.18273205876368948,0.3615079612306006,-0.04466021228429994,-0.08853999869718857,-0.09441369420038193,0.2454879787867281,-0.5123784641193536,-0.03649029693163862,-0.21666526356861443,0.16937960548467293,0.386662529553428,-0.4300344266782567,-0.18367092205975954,0.5044588089859117,0.13231944469625603,0.1412036729795483,0.17345654939812127,-0.39119238201540907,-0.06796739578720846,-0.038144297763072176,-0.10180524044491884,0.25077499267597486,-0.14894836368328107,-0.21791067927177368,0.14429246726848893,-0.20905357072160502,-0.3144665111557272,-0.2960766207862892,-0.04082895053255683,0.3850291827828969,0.03987263239302954,-0.15975961048406528,-0.15070618329039404,-0.05567700282188153,-0.10951400684846035,-0.18732607986024113,0.21228991708808503,-0.10562852049636132,-0.27311863564527233,0.6500107362713452,-0.22745070709537965,0.3195687381724551,-0.2105895211350149,0.7972560034485942,0.3002770654192939,0.5138644958698133,-0.19028172483486025,-0.26350840071990506,-0.23277450738138733,-0.17359290818404097,-0.12097402749467538,-0.25031462932278037,-0.2264952921888662,-0.2712604343909109,0.43529685508846905,-0.2771380619879149,-0.28747572568840235,0.20560847705993932,-0.21231249036014854,-0.5649454975316192,-0.17380514160973726,0.037431722099288224,-0.13839199295373167,1.0,-0.08315587931923428
USO_Alpha_1,0.10320115189458456,0.3896625426254584,0.36071470366468716,0.4882666370281228,0.04982197189155642,0.3389727286231347,0.4749122781010021,0.42435890653700603,0.4340594184284737,-0.08438421253314633,0.44866514094882565,-0.14475057768615654,-0.1700668759431875,-0.019526139324781252,0.03784900931485897,-0.06280808028850562,0.04412630557485372,0.05332106356004902,0.05310430531120232,0.6307093362401942,0.4543019113971437,0.5507031009347212,-0.05285304475251245,0.03483315083967918,-0.16350507964485592,-0.08483729643417957,0.5978904528558098,0.13982844709573528,0.023612758002696094,-0.11532623263405166,0.05501560887539812,0.375684800397645,-0.10244151395114016,-0.11821972133113734,0.05125649992271237,-0.1147230994035849,-0.08596475511382348,0.048413182995004196,0.6201353351874384,0.09270588128325769,-0.19184482950725887,0.1263268877717462,0.04870127229191549,0.18874230053197388,-0.1268471200088721,-0.1852583800000667,-0.020604102589848784,0.33832849416647176,-0.17986968002366413,-0.08544657073258419,-0.05944066081831175,-0.10930575603386603,0.10949424798160302,0.2233977638960604,0.03323767356657521,0.35473200820758477,-0.16242346450395417,0.12293287699355342,0.05435868561940264,-0.11276272057562084,0.18041952153590465,0.13696551349756375,0.13730483609747715,0.032686561463124035,-0.15704574424011225,-0.053235717326242354,0.04225307850857859,0.07087146518619776,0.057032612306281844,0.4069188351828957,0.065343569143468,-0.12180389953651989,0.42186121646740216,0.10792882635087381,-0.08836058025324692,0.0661121742887856,-0.19266796386250615,0.14956641443237248,-0.12494135324928446,-0.16712327438927244,-0.11448109536043552,0.12824877707401838,0.11771654238366613,0.13548927283323903,0.0841241654977936,0.5628074701145875,0.025912588637762773,0.11089769801592579,0.07684791633578424,-0.16319718427291685,0.059112559935591134,0.06875451020430393,-0.14357693339938823,0.06895153015849766,0.03675350158117141,0.17247598763558938,-0.030118389903360424,0.42868925522389856,-0.08315587931923428,1.0
